Date,Annex Weight Room,Extension Weight Room,Main Weight Room,Weight Rooms
26/10/2022 07:31:55,173,0,15,2
26/10/2022 07:36:55,173,0,15,2
26/10/2022 07:41:56,173,0,15,2
26/10/2022 07:46:57,173,0,15,2
26/10/2022 07:51:57,173,0,15,2
26/10/2022 07:56:58,173,0,15,2
26/10/2022 08:01:59,173,0,15,2
26/10/2022 08:06:59,173,0,15,2
26/10/2022 08:12:00,173,0,15,2
26/10/2022 08:17:00,173,0,15,2
26/10/2022 08:22:01,173,0,15,2
26/10/2022 08:27:02,173,0,15,2
26/10/2022 08:32:02,173,0,15,2
26/10/2022 08:37:03,173,0,15,2
26/10/2022 08:42:04,173,0,15,2
26/10/2022 08:47:04,173,0,15,2
26/10/2022 08:52:05,173,0,15,2
26/10/2022 08:57:05,173,0,15,2
26/10/2022 09:02:06,173,0,15,2
26/10/2022 09:07:07,173,0,15,2
26/10/2022 09:12:07,173,0,15,2
26/10/2022 09:17:08,173,0,15,2
26/10/2022 09:22:09,173,0,15,2
26/10/2022 09:27:09,173,0,15,2
26/10/2022 09:32:10,173,0,15,2
26/10/2022 09:37:10,173,0,15,2
26/10/2022 09:42:11,173,0,15,2
26/10/2022 09:47:12,173,0,15,2
26/10/2022 09:52:12,173,0,15,2
26/10/2022 09:57:13,173,0,15,2
26/10/2022 10:02:13,173,0,15,2
26/10/2022 10:07:14,173,0,15,2
26/10/2022 10:12:15,173,0,15,2
26/10/2022 10:17:15,173,0,15,2
26/10/2022 10:22:16,173,0,15,2
26/10/2022 10:27:17,173,0,15,2
26/10/2022 10:32:17,173,0,15,2
26/10/2022 10:37:18,173,0,15,2
26/10/2022 10:42:19,173,0,15,2
26/10/2022 10:47:19,173,0,15,2
26/10/2022 10:52:20,173,0,15,2
26/10/2022 10:57:20,173,0,15,2
26/10/2022 11:02:21,173,0,15,2
26/10/2022 11:07:22,173,0,15,2
26/10/2022 11:12:22,173,0,15,2
26/10/2022 11:17:23,173,0,15,2
26/10/2022 11:22:23,0,0,0,0
26/10/2022 11:27:24,0,0,0,0
26/10/2022 11:32:25,0,0,0,0
26/10/2022 11:37:25,0,0,0,0
26/10/2022 11:42:26,0,0,0,0
26/10/2022 11:47:26,0,0,0,0
26/10/2022 11:52:27,0,0,0,0
26/10/2022 11:57:28,0,0,0,0
26/10/2022 12:02:28,0,0,0,0
26/10/2022 12:07:29,0,0,0,0
26/10/2022 12:12:30,0,0,0,0
26/10/2022 12:17:30,3,0,0,0
26/10/2022 12:22:31,3,0,0,0
26/10/2022 12:27:31,3,0,0,0
26/10/2022 12:32:32,3,0,0,0
26/10/2022 12:37:33,3,0,0,0
26/10/2022 12:42:33,3,0,0,0
26/10/2022 12:47:34,0,2,0,0
26/10/2022 12:52:35,0,2,0,0
26/10/2022 12:57:35,0,2,0,0
26/10/2022 13:02:36,0,2,1,1
26/10/2022 13:07:36,0,5,0,1
26/10/2022 13:12:37,0,5,0,1
26/10/2022 13:17:38,0,2,1,1
26/10/2022 13:22:38,0,2,1,1
26/10/2022 13:27:39,0,2,1,1
26/10/2022 13:32:39,0,0,1,0
26/10/2022 13:37:40,0,0,1,0
26/10/2022 13:42:41,0,2,2,2
26/10/2022 13:47:42,0,2,6,4
26/10/2022 13:52:42,3,2,1,2
26/10/2022 13:57:43,3,2,2,2
26/10/2022 14:02:44,26,7,23,20
26/10/2022 14:07:44,36,17,28,27
26/10/2022 14:12:45,36,22,46,38
26/10/2022 14:17:45,46,27,53,45
26/10/2022 14:22:46,50,25,67,52
26/10/2022 14:27:47,53,42,70,59
26/10/2022 14:32:47,66,55,71,66
26/10/2022 14:37:48,63,57,72,66
26/10/2022 14:42:48,56,70,72,68
26/10/2022 14:47:49,86,62,65,68
26/10/2022 14:52:50,76,72,76,75
26/10/2022 14:57:50,80,72,77,77
26/10/2022 15:02:51,66,65,67,66
26/10/2022 15:07:52,43,70,67,62
26/10/2022 15:12:52,60,37,67,57
26/10/2022 15:17:53,60,52,62,59
26/10/2022 15:22:53,66,47,65,60
26/10/2022 15:27:54,73,55,66,64
26/10/2022 15:32:55,66,67,65,66
26/10/2022 15:37:55,60,80,67,69
26/10/2022 15:42:56,80,65,68,70
26/10/2022 15:47:57,70,62,73,70
26/10/2022 15:52:57,70,65,63,65
26/10/2022 15:57:58,46,62,65,61
26/10/2022 16:02:59,63,42,65,57
26/10/2022 16:07:59,60,42,67,59
26/10/2022 16:13:00,43,45,70,57
26/10/2022 16:18:00,66,55,62,60
26/10/2022 16:23:01,56,67,52,56
26/10/2022 16:28:02,50,62,58,57
26/10/2022 16:33:02,60,62,53,57
26/10/2022 16:38:03,46,70,62,61
26/10/2022 16:43:03,43,55,68,60
26/10/2022 16:48:04,56,75,66,66
26/10/2022 16:53:05,40,75,62,61
26/10/2022 16:58:05,50,72,55,56
26/10/2022 17:03:06,53,60,58,57
26/10/2022 17:08:07,63,65,66,64
26/10/2022 17:13:07,50,80,75,70
26/10/2022 17:18:08,73,80,72,74
26/10/2022 17:23:08,70,85,68,74
26/10/2022 17:28:09,63,107,70,80
26/10/2022 17:33:10,76,100,76,83
26/10/2022 17:38:10,63,95,90,85
26/10/2022 17:43:11,73,95,83,84
26/10/2022 17:48:11,83,105,77,86
26/10/2022 17:53:12,90,80,76,80
26/10/2022 17:58:13,73,80,71,75
26/10/2022 18:03:13,63,87,75,75
26/10/2022 18:08:14,63,67,78,72
26/10/2022 18:13:15,86,80,75,78
26/10/2022 18:18:15,66,77,80,76
26/10/2022 18:23:16,76,77,76,77
26/10/2022 18:28:16,73,82,71,75
26/10/2022 18:33:17,70,90,75,78
26/10/2022 18:38:18,63,75,80,76
26/10/2022 18:43:18,63,82,73,74
26/10/2022 18:48:19,60,72,70,68
26/10/2022 18:53:19,66,65,70,68
26/10/2022 18:58:20,83,82,67,74
26/10/2022 19:03:21,110,67,68,76
26/10/2022 19:08:21,83,62,77,74
26/10/2022 19:13:22,86,60,76,75
26/10/2022 19:18:23,80,77,82,81
26/10/2022 19:23:23,86,85,82,84
26/10/2022 19:28:24,73,80,83,81
26/10/2022 19:33:24,103,75,83,87
26/10/2022 19:38:25,106,82,87,90
26/10/2022 19:43:26,83,95,81,85
26/10/2022 19:48:26,90,87,91,90
26/10/2022 19:53:27,90,80,88,84
26/10/2022 19:58:27,83,82,81,82
26/10/2022 20:03:28,80,85,87,84
26/10/2022 20:08:29,86,90,87,88
26/10/2022 20:13:29,83,77,85,83
26/10/2022 20:18:30,73,92,76,80
26/10/2022 20:23:31,73,90,77,80
26/10/2022 20:28:31,76,90,77,80
26/10/2022 20:33:32,63,85,78,77
26/10/2022 20:38:32,73,92,71,77
26/10/2022 20:43:33,73,75,73,74
26/10/2022 20:48:34,60,80,68,69
26/10/2022 20:53:34,63,70,70,69
26/10/2022 20:58:35,50,70,67,64
26/10/2022 21:03:36,50,62,63,62
26/10/2022 21:08:36,43,65,67,62
26/10/2022 21:13:37,63,67,66,66
26/10/2022 21:18:37,50,67,75,68
26/10/2022 21:23:38,60,55,75,66
26/10/2022 21:28:39,86,55,73,71
26/10/2022 21:33:39,86,62,81,76
26/10/2022 21:38:40,76,75,80,77
26/10/2022 21:43:40,83,75,78,78
26/10/2022 21:48:41,80,72,85,80
26/10/2022 21:53:42,73,70,87,81
26/10/2022 21:58:42,96,50,88,80
26/10/2022 22:03:43,90,40,78,72
26/10/2022 22:08:44,76,42,86,72
26/10/2022 22:13:44,73,60,81,74
26/10/2022 22:18:45,56,75,83,75
26/10/2022 22:23:45,66,70,88,80
26/10/2022 22:28:46,70,72,88,80
26/10/2022 22:33:47,66,57,93,78
26/10/2022 22:38:47,90,70,88,83
26/10/2022 22:43:48,96,62,90,84
26/10/2022 22:48:49,80,75,81,80
26/10/2022 22:53:49,86,70,85,81
26/10/2022 22:58:50,83,57,90,80
26/10/2022 23:03:51,63,75,92,82
26/10/2022 23:08:51,80,55,95,81
26/10/2022 23:13:52,76,55,101,84
26/10/2022 23:18:52,63,65,98,83
26/10/2022 23:23:53,86,67,95,86
26/10/2022 23:28:54,80,57,101,85
26/10/2022 23:33:54,100,65,98,90
26/10/2022 23:38:55,106,72,98,93
26/10/2022 23:43:56,93,90,96,92
26/10/2022 23:48:56,100,85,107,100
26/10/2022 23:53:57,93,72,111,97
26/10/2022 23:58:58,100,70,114,100
27/10/2022 00:03:58,80,62,112,92
27/10/2022 00:08:59,83,75,101,90
27/10/2022 00:13:59,83,65,96,85
27/10/2022 00:19:00,90,65,88,82
27/10/2022 00:24:01,96,82,95,92
27/10/2022 00:29:01,103,77,97,93
27/10/2022 00:34:02,123,75,105,100
27/10/2022 00:39:03,123,62,101,95
27/10/2022 00:44:03,126,60,105,97
27/10/2022 00:49:04,106,60,108,95
27/10/2022 00:54:04,113,47,114,97
27/10/2022 00:59:05,133,65,112,104
27/10/2022 01:04:06,120,70,107,100
27/10/2022 01:09:06,140,45,100,93
27/10/2022 01:14:07,116,60,105,95
27/10/2022 01:19:08,123,50,108,96
27/10/2022 01:24:08,133,65,103,99
27/10/2022 01:29:09,130,45,107,95
27/10/2022 01:34:10,113,42,112,94
27/10/2022 01:39:10,120,42,117,98
27/10/2022 01:44:11,120,42,107,93
27/10/2022 01:49:11,130,32,105,90
27/10/2022 01:54:12,143,30,103,92
27/10/2022 01:59:13,133,45,100,92
27/10/2022 02:04:13,130,47,105,94
27/10/2022 02:09:14,143,52,103,98
27/10/2022 02:14:15,156,45,98,96
27/10/2022 02:19:15,153,50,96,95
27/10/2022 02:24:16,160,45,103,99
27/10/2022 02:29:16,166,57,96,99
27/10/2022 02:34:17,150,30,112,99
27/10/2022 02:39:18,146,52,105,100
27/10/2022 02:44:18,150,62,101,101
27/10/2022 02:49:19,133,55,108,98
27/10/2022 02:54:20,130,72,101,99
27/10/2022 02:59:20,113,65,112,100
27/10/2022 03:04:21,113,50,105,92
27/10/2022 03:09:21,120,45,90,84
27/10/2022 03:14:22,123,47,90,85
27/10/2022 03:19:23,123,12,91,76
27/10/2022 03:24:23,113,22,96,80
27/10/2022 03:29:24,106,37,93,80
27/10/2022 03:34:25,103,47,86,79
27/10/2022 03:39:25,100,40,87,77
27/10/2022 03:44:26,96,37,98,82
27/10/2022 03:49:26,116,45,100,88
27/10/2022 03:54:27,110,55,91,86
27/10/2022 03:59:28,123,45,95,87
27/10/2022 04:04:28,130,45,98,90
27/10/2022 04:09:29,133,45,97,90
27/10/2022 04:14:30,123,67,101,96
27/10/2022 04:19:30,140,70,105,102
27/10/2022 04:24:31,126,72,105,100
27/10/2022 04:29:32,136,90,98,104
27/10/2022 04:34:32,136,80,105,104
27/10/2022 04:39:33,133,80,108,105
27/10/2022 04:44:33,136,60,121,108
27/10/2022 04:49:34,136,77,108,106
27/10/2022 04:54:35,146,92,102,108
27/10/2022 04:59:35,153,77,107,108
27/10/2022 05:04:36,133,72,106,102
27/10/2022 05:09:37,133,72,112,106
27/10/2022 05:14:37,146,57,107,102
27/10/2022 05:19:38,130,47,105,94
27/10/2022 05:24:38,106,50,108,92
27/10/2022 05:29:39,90,37,102,82
27/10/2022 05:34:40,36,45,101,73
27/10/2022 05:39:40,33,27,97,66
27/10/2022 05:44:41,36,17,82,56
27/10/2022 05:49:42,33,22,68,49
27/10/2022 05:54:42,33,2,42,28
27/10/2022 05:59:43,33,0,21,10
27/10/2022 06:04:43,36,0,15,3
27/10/2022 06:09:44,33,0,11,0
27/10/2022 06:14:45,33,0,11,0
27/10/2022 06:19:45,33,0,11,0
27/10/2022 06:24:46,33,0,11,0
27/10/2022 06:29:47,33,0,11,0
27/10/2022 06:34:47,33,0,11,0
27/10/2022 06:39:48,33,0,11,0
27/10/2022 06:44:49,33,0,11,0
27/10/2022 06:49:49,33,0,11,0
27/10/2022 06:54:50,33,0,11,0
27/10/2022 06:59:51,33,0,11,0
27/10/2022 07:04:51,33,0,11,0
27/10/2022 07:09:52,33,0,11,0
27/10/2022 07:14:52,33,0,11,0
27/10/2022 07:19:53,33,0,11,0
27/10/2022 07:24:54,33,0,11,0
27/10/2022 07:29:54,33,0,11,0
27/10/2022 07:34:55,33,0,11,0
27/10/2022 07:39:56,33,0,11,0
27/10/2022 07:44:56,33,0,11,0
27/10/2022 07:49:57,33,0,11,0
27/10/2022 07:54:58,33,0,11,0
27/10/2022 07:59:58,33,0,11,0
27/10/2022 08:04:59,33,0,11,0
27/10/2022 08:10:00,33,0,11,0
27/10/2022 08:15:00,33,0,11,0
27/10/2022 08:20:01,33,0,11,0
27/10/2022 08:25:01,33,0,11,0
27/10/2022 08:30:02,33,0,11,0
27/10/2022 08:35:03,33,0,11,0
27/10/2022 08:40:03,33,0,11,0
27/10/2022 08:45:04,33,0,11,0
27/10/2022 08:50:05,33,0,11,0
27/10/2022 08:55:05,33,0,11,0
27/10/2022 09:00:06,33,0,11,0
27/10/2022 09:05:06,33,0,11,0
27/10/2022 09:10:07,33,0,11,0
27/10/2022 09:15:08,33,0,11,0
27/10/2022 09:20:08,33,0,11,0
27/10/2022 09:25:09,33,0,11,0
27/10/2022 09:30:10,33,0,11,0
27/10/2022 09:35:10,33,0,11,0
27/10/2022 09:40:11,33,0,11,0
27/10/2022 09:45:11,33,0,11,0
27/10/2022 09:50:12,33,0,11,0
27/10/2022 09:55:13,33,0,11,0
27/10/2022 10:00:13,33,0,11,0
27/10/2022 10:05:14,33,0,11,0
27/10/2022 10:10:15,33,0,11,0
27/10/2022 10:15:15,33,0,11,0
27/10/2022 10:20:16,33,0,11,0
27/10/2022 10:25:16,33,0,11,0
27/10/2022 10:30:17,33,0,11,0
27/10/2022 10:35:18,33,0,11,0
27/10/2022 10:40:18,33,0,11,0
27/10/2022 10:45:19,33,0,11,0
27/10/2022 10:50:19,33,0,11,0
27/10/2022 10:55:20,33,0,11,0
27/10/2022 11:00:21,33,0,11,0
27/10/2022 11:05:21,33,0,11,0
27/10/2022 11:10:22,33,0,11,0
27/10/2022 11:15:23,33,0,11,0
27/10/2022 11:20:23,33,0,11,0
27/10/2022 11:25:24,33,0,11,0
27/10/2022 11:30:24,33,0,11,0
27/10/2022 11:35:25,33,0,11,0
27/10/2022 11:40:26,33,0,11,0
27/10/2022 11:45:27,0,0,0,0
27/10/2022 11:50:27,0,0,0,0
27/10/2022 11:55:28,0,0,0,0
27/10/2022 12:00:28,0,0,0,0
27/10/2022 12:05:29,0,0,0,0
27/10/2022 12:10:30,0,0,0,0
27/10/2022 12:15:31,3,0,0,0
27/10/2022 12:20:31,3,0,0,0
27/10/2022 12:25:32,3,0,0,0
27/10/2022 12:30:32,3,2,0,0
27/10/2022 12:35:33,3,2,0,0
27/10/2022 12:40:34,3,2,0,0
27/10/2022 12:45:34,0,5,0,0
27/10/2022 12:50:35,0,5,1,1
27/10/2022 12:55:35,0,7,0,1
27/10/2022 13:00:36,0,7,0,1
27/10/2022 13:05:37,0,7,0,1
27/10/2022 13:10:37,0,10,0,1
27/10/2022 13:15:38,0,5,2,1
27/10/2022 13:20:39,0,5,1,0
27/10/2022 13:25:39,0,5,1,0
27/10/2022 13:30:40,0,5,2,1
27/10/2022 13:35:40,0,5,2,1
27/10/2022 13:40:41,0,5,1,0
27/10/2022 13:45:42,0,7,2,2
27/10/2022 13:50:42,0,7,2,2
27/10/2022 13:55:43,0,7,3,2
27/10/2022 14:00:43,6,5,2,2
27/10/2022 14:05:44,20,10,21,16
27/10/2022 14:10:45,20,10,32,22
27/10/2022 14:15:45,40,10,35,28
27/10/2022 14:20:46,40,17,37,31
27/10/2022 14:25:47,40,20,43,35
27/10/2022 14:30:47,46,30,43,39
27/10/2022 14:35:48,53,32,42,41
27/10/2022 14:40:49,43,45,43,42
27/10/2022 14:45:49,43,52,48,47
27/10/2022 14:50:50,43,60,45,47
27/10/2022 14:55:50,43,55,46,46
27/10/2022 15:00:51,50,57,37,42
27/10/2022 15:05:52,46,47,43,44
27/10/2022 15:10:52,46,40,46,43
27/10/2022 15:15:53,63,40,37,42
27/10/2022 15:20:54,43,40,36,38
27/10/2022 15:25:54,36,50,53,48
27/10/2022 15:30:55,33,45,52,44
27/10/2022 15:35:55,40,57,48,48
27/10/2022 15:40:56,43,45,50,46
27/10/2022 15:45:57,46,42,47,44
27/10/2022 15:51:00,50,42,46,44
27/10/2022 15:56:01,40,37,52,44
27/10/2022 16:01:01,40,42,48,44
27/10/2022 16:06:02,53,45,46,46
27/10/2022 16:11:02,43,35,60,48
27/10/2022 16:16:03,26,27,60,43
27/10/2022 16:21:04,50,22,53,44
27/10/2022 16:26:04,43,30,47,40
27/10/2022 16:31:05,36,40,42,39
27/10/2022 16:36:06,40,42,42,41
27/10/2022 16:41:06,46,40,46,43
27/10/2022 16:46:07,36,45,47,43
27/10/2022 16:51:08,40,50,51,47
27/10/2022 16:56:08,53,45,48,47
27/10/2022 17:01:09,70,32,60,54
27/10/2022 17:06:09,63,37,57,52
27/10/2022 17:11:10,60,45,60,54
27/10/2022 17:16:11,76,52,61,60
27/10/2022 17:21:11,83,60,62,64
27/10/2022 17:26:12,56,75,68,66
27/10/2022 17:31:13,76,62,62,64
27/10/2022 17:36:13,70,55,72,66
27/10/2022 17:41:14,76,62,67,67
27/10/2022 17:46:15,73,57,72,68
27/10/2022 17:51:15,63,87,70,71
27/10/2022 17:56:16,70,75,76,72
27/10/2022 18:01:16,80,70,66,68
27/10/2022 18:06:17,76,62,65,64
27/10/2022 18:11:18,66,75,68,68
27/10/2022 18:16:18,76,80,66,70
27/10/2022 18:21:19,93,87,62,73
27/10/2022 18:26:20,70,85,71,74
27/10/2022 18:31:20,73,80,73,74
27/10/2022 18:36:21,83,90,66,74
27/10/2022 18:41:22,90,95,75,80
27/10/2022 18:46:22,83,80,70,74
27/10/2022 18:51:23,83,67,76,74
27/10/2022 18:56:24,96,60,66,69
27/10/2022 19:01:24,76,75,68,70
27/10/2022 19:06:25,83,77,67,72
27/10/2022 19:11:25,73,72,70,70
27/10/2022 19:16:26,80,65,68,66
27/10/2022 19:21:27,80,60,71,69
27/10/2022 19:26:27,80,70,70,70
27/10/2022 19:31:28,83,82,62,70
27/10/2022 19:36:29,86,77,67,72
27/10/2022 19:41:29,76,82,62,69
27/10/2022 19:46:30,60,82,62,66
27/10/2022 19:51:30,53,80,68,68
27/10/2022 19:56:31,80,87,61,70
27/10/2022 20:01:32,76,85,68,73
27/10/2022 20:06:32,60,75,71,70
27/10/2022 20:11:33,63,80,72,71
27/10/2022 20:16:34,66,77,73,74
27/10/2022 20:21:34,73,90,66,72
27/10/2022 20:26:35,73,85,70,72
27/10/2022 20:31:35,76,92,61,70
27/10/2022 20:36:36,73,75,60,65
27/10/2022 20:41:37,80,67,66,68
27/10/2022 20:46:37,73,77,58,66
27/10/2022 20:51:38,90,82,56,68
27/10/2022 20:56:38,86,72,66,71
27/10/2022 21:01:39,96,57,63,67
27/10/2022 21:06:40,76,67,68,68
27/10/2022 21:11:40,100,75,62,71
27/10/2022 21:16:41,103,67,66,74
27/10/2022 21:21:42,100,72,68,75
27/10/2022 21:26:42,103,75,67,75
27/10/2022 21:31:43,116,75,67,78
27/10/2022 21:36:44,103,95,71,83
27/10/2022 21:41:44,90,72,76,76
27/10/2022 21:46:45,96,70,73,76
27/10/2022 21:51:46,96,77,72,77
27/10/2022 21:56:46,90,90,72,78
27/10/2022 22:01:47,93,72,66,72
27/10/2022 22:06:48,93,72,71,74
27/10/2022 22:11:48,80,85,66,73
27/10/2022 22:16:49,93,70,61,69
27/10/2022 22:21:49,76,67,71,69
27/10/2022 22:26:50,83,67,75,73
27/10/2022 22:31:51,106,60,68,72
27/10/2022 22:36:51,90,62,77,74
27/10/2022 22:41:52,86,82,72,76
27/10/2022 22:46:53,90,72,82,80
27/10/2022 22:51:53,106,80,82,84
27/10/2022 22:56:54,126,80,83,89
27/10/2022 23:01:55,110,95,82,91
27/10/2022 23:06:55,120,85,91,94
27/10/2022 23:11:56,133,85,91,98
27/10/2022 23:16:56,123,85,87,93
27/10/2022 23:21:57,123,97,93,99
27/10/2022 23:26:58,116,114,87,98
27/10/2022 23:31:58,116,110,80,92
27/10/2022 23:36:59,113,125,72,93
27/10/2022 23:42:00,106,110,81,92
27/10/2022 23:47:00,100,97,82,88
27/10/2022 23:52:01,90,95,86,88
27/10/2022 23:57:02,100,87,83,88
28/10/2022 00:02:02,113,102,77,90
28/10/2022 00:07:03,110,82,80,86
28/10/2022 00:12:04,93,85,72,78
28/10/2022 00:17:04,93,85,68,78
28/10/2022 00:22:05,103,102,66,82
28/10/2022 00:27:06,103,97,71,83
28/10/2022 00:32:06,96,92,80,85
28/10/2022 00:37:07,100,102,82,90
28/10/2022 00:42:08,106,97,80,88
28/10/2022 00:47:08,86,122,63,82
28/10/2022 00:52:09,86,110,66,80
28/10/2022 00:57:10,83,110,83,89
28/10/2022 01:02:10,90,105,78,86
28/10/2022 01:07:11,96,95,92,92
28/10/2022 01:12:11,86,114,73,86
28/10/2022 01:17:12,83,95,75,80
28/10/2022 01:22:13,96,97,76,84
28/10/2022 01:27:13,90,97,75,82
28/10/2022 01:32:14,80,92,77,80
28/10/2022 01:37:15,93,80,75,78
28/10/2022 01:42:15,100,95,68,80
28/10/2022 01:47:16,90,100,65,77
28/10/2022 01:52:17,80,107,77,84
28/10/2022 01:57:17,113,107,77,90
28/10/2022 02:02:18,86,107,77,86
28/10/2022 02:07:19,96,102,77,86
28/10/2022 02:12:19,90,112,85,92
28/10/2022 02:17:20,103,117,95,100
28/10/2022 02:22:21,100,110,96,99
28/10/2022 02:27:21,103,97,101,100
28/10/2022 02:32:22,123,112,85,98
28/10/2022 02:37:22,113,100,97,100
28/10/2022 02:42:23,116,112,98,103
28/10/2022 02:47:24,143,102,90,102
28/10/2022 02:52:24,123,105,98,104
28/10/2022 02:57:25,106,120,93,102
28/10/2022 03:02:25,96,107,101,100
28/10/2022 03:07:26,86,117,87,94
28/10/2022 03:12:27,96,112,83,92
28/10/2022 03:17:27,96,114,78,90
28/10/2022 03:22:28,103,102,81,90
28/10/2022 03:27:29,103,125,81,96
28/10/2022 03:32:29,103,130,85,100
28/10/2022 03:37:30,100,117,77,91
28/10/2022 03:42:31,96,112,81,91
28/10/2022 03:47:31,106,92,83,89
28/10/2022 03:52:32,106,72,80,82
28/10/2022 03:57:32,93,85,78,82
28/10/2022 04:02:33,83,90,85,84
28/10/2022 04:07:34,86,97,72,80
28/10/2022 04:12:34,80,75,86,79
28/10/2022 04:17:35,56,92,91,83
28/10/2022 04:22:36,73,80,82,78
28/10/2022 04:27:36,83,85,86,84
28/10/2022 04:32:37,103,85,91,90
28/10/2022 04:37:37,100,72,96,89
28/10/2022 04:42:38,100,70,95,88
28/10/2022 04:47:39,93,87,81,84
28/10/2022 04:53:22,80,80,96,87
28/10/2022 04:58:22,76,90,88,85
28/10/2022 05:03:23,80,97,78,82
28/10/2022 05:08:24,86,87,72,78
28/10/2022 05:13:24,93,82,81,82
28/10/2022 05:18:25,80,77,91,84
28/10/2022 05:23:25,73,62,82,74
28/10/2022 05:28:26,46,85,76,71
28/10/2022 05:33:27,6,95,80,68
28/10/2022 05:38:27,0,90,65,57
28/10/2022 05:43:28,0,72,60,50
28/10/2022 05:48:28,0,57,53,42
28/10/2022 05:53:29,0,50,51,38
28/10/2022 05:58:30,0,37,33,26
28/10/2022 06:03:30,0,10,6,4
28/10/2022 06:08:31,0,10,3,3
28/10/2022 06:13:32,0,10,2,2
28/10/2022 06:18:32,0,10,2,2
28/10/2022 06:23:33,0,10,2,2
28/10/2022 06:28:33,0,10,2,2
28/10/2022 06:33:34,0,10,2,2
28/10/2022 06:38:35,0,10,2,2
28/10/2022 06:43:35,0,10,2,2
28/10/2022 06:48:36,0,10,2,2
28/10/2022 06:53:37,0,10,2,2
28/10/2022 06:58:37,0,10,2,2
28/10/2022 07:03:38,0,10,2,2
28/10/2022 07:08:38,0,10,2,2
28/10/2022 07:13:39,0,10,2,2
28/10/2022 07:18:40,0,10,2,2
28/10/2022 07:23:40,0,10,2,2
28/10/2022 07:28:41,0,10,2,2
28/10/2022 07:33:41,0,10,2,2
28/10/2022 07:38:42,0,10,2,2
28/10/2022 07:43:43,0,10,2,2
28/10/2022 07:48:43,0,10,2,2
28/10/2022 07:53:44,0,10,2,2
28/10/2022 07:58:45,0,10,2,2
28/10/2022 08:03:45,0,10,2,2
28/10/2022 08:08:46,0,10,2,2
28/10/2022 08:13:46,0,10,2,2
28/10/2022 08:18:47,0,10,2,2
28/10/2022 08:23:48,0,10,2,2
28/10/2022 08:28:48,0,10,2,2
28/10/2022 08:33:49,0,10,2,2
28/10/2022 08:38:50,0,10,2,2
28/10/2022 08:43:50,0,10,2,2
28/10/2022 08:48:51,0,10,2,2
28/10/2022 08:53:52,0,10,2,2
28/10/2022 08:58:52,0,10,2,2
28/10/2022 09:03:53,0,10,2,2
28/10/2022 09:08:53,0,10,2,2
28/10/2022 09:13:54,0,10,2,2
28/10/2022 09:18:55,0,10,2,2
28/10/2022 09:23:55,0,10,2,2
28/10/2022 09:28:56,0,10,2,2
28/10/2022 09:33:57,0,10,2,2
28/10/2022 09:38:57,0,10,2,2
28/10/2022 09:43:58,0,10,2,2
28/10/2022 09:48:59,0,10,2,2
28/10/2022 09:53:59,0,10,2,2
28/10/2022 09:59:00,0,10,2,2
28/10/2022 10:04:01,0,10,2,2
28/10/2022 10:09:01,0,10,2,2
28/10/2022 10:14:02,0,10,2,2
28/10/2022 10:19:02,0,10,2,2
28/10/2022 10:24:03,0,10,2,2
28/10/2022 10:29:04,0,10,2,2
28/10/2022 10:34:04,0,10,2,2
28/10/2022 10:39:05,0,10,2,2
28/10/2022 10:44:06,0,10,2,2
28/10/2022 10:49:06,0,10,2,2
28/10/2022 10:54:07,0,10,2,2
28/10/2022 10:59:08,0,10,2,2
28/10/2022 11:04:08,0,10,2,2
28/10/2022 11:09:09,0,0,1,0
28/10/2022 11:14:09,0,0,2,1
28/10/2022 11:19:10,0,0,2,1
28/10/2022 11:24:11,0,0,2,1
28/10/2022 11:29:11,0,0,2,1
28/10/2022 11:34:12,0,0,2,1
28/10/2022 11:39:13,0,0,2,1
28/10/2022 11:44:13,0,2,1,1
28/10/2022 11:49:14,3,0,1,1
28/10/2022 11:54:14,0,0,1,0
28/10/2022 11:59:15,0,0,2,0
28/10/2022 12:04:15,0,0,2,0
28/10/2022 12:09:16,0,2,1,0
28/10/2022 12:14:17,0,0,1,0
28/10/2022 12:19:17,3,0,1,0
28/10/2022 12:24:18,0,0,1,0
28/10/2022 12:29:19,0,0,1,0
28/10/2022 12:34:19,0,0,2,0
28/10/2022 12:39:20,0,0,1,0
28/10/2022 12:44:20,0,0,1,0
28/10/2022 12:49:21,0,0,1,0
28/10/2022 12:54:22,0,0,1,0
28/10/2022 12:59:22,0,0,1,0
28/10/2022 13:04:23,0,0,1,0
28/10/2022 13:09:24,0,0,1,0
28/10/2022 13:14:24,0,0,2,0
28/10/2022 13:19:25,0,5,1,1
28/10/2022 13:24:26,0,5,1,1
28/10/2022 13:29:26,0,5,1,1
28/10/2022 13:34:27,0,5,1,1
28/10/2022 13:39:28,0,2,1,0
28/10/2022 13:44:28,0,0,1,0
28/10/2022 13:49:29,3,0,2,1
28/10/2022 13:54:29,0,2,2,1
28/10/2022 13:59:30,0,0,3,1
28/10/2022 14:04:31,23,12,23,20
28/10/2022 14:09:31,30,12,36,28
28/10/2022 14:14:32,36,15,40,32
28/10/2022 14:19:33,46,22,42,37
28/10/2022 14:24:33,40,37,47,42
28/10/2022 14:29:34,30,35,51,42
28/10/2022 14:34:35,40,30,53,44
28/10/2022 14:39:35,43,35,55,46
28/10/2022 14:44:36,50,35,61,51
28/10/2022 14:49:37,56,52,55,54
28/10/2022 14:54:37,50,55,62,57
